content,label
toggle wemo plug socket on,55
how much is fifty us dollars with in china,59
what is motorola going for today,63
switch off the master's bedroom,51
please show me today's date,46
whats the definition of indignation,60
make me coffee,48
march tenth lands on what day of the week,46
switch off the power,54
turn off the nearest light to me,51
tell me current time,46
what time is it on the east coast of the united states,46
update the calendar with the last event removed,43
how much indian rupees per u. s. d. today,59
set the alarm in my calendar events before five mins,44
find me the perfect girlfriend,61
when is stassi schroedder's birthday,61
i want to turn on the blue lights,52
define flabbergasted,60
new item for list,56
set lights brightness higher,53
i want to change the color of the lights,49
please make a coffee,48
can you turn up your volume,41
mute volume,40
what's on the grocery list,57
brew coffee,48
tell me lexmark's current stock price,63
i need to know about the height of mount everest,61
remove a list of accessories purchase last week,58
dollar rate at present,59
turn sound off,40
make the lights off,51
look up the meaning of logic,60
delete item four,58
date today,46
what is hair made up of,61
please tell me what a crankshaft is,60
please do not answer,40
make a list about selena gomez concert schedule,56
one plus two equal,62
remind me to go grocery shopping today,44
tell me the exchange rate for the yen,59
when was Dolly parton born,61
please make coffee,48
what day of the week does the next holiday fall on,46
turn on hall lights,52
u. s. d. to yen,59
tell me amd stock prices,63
dim the lights in the hall,50
it is time to lower the kitchen lights,50
silent,40
start roomba,47
raise the volume of the speakers to fifty five percent,41
do i have a doctors appointment today,42
is my schedule full for tomorrow from eight am to two pm,42
turn the lights on full bright,52
add the item to a list,56
increase the bright of the light,53
current stock price intel,63
where is the hottest place on earth,61
mute immediately,40
when the birthday will be,42
turn off the garage light,51
put the disco lights on,52
clean the carpets,47
describe a rotor,60
hey what's the current time in austin,46
bring the lights down a bit,50
what is the exchange rate for pounds and u. s. d.,59
delete event for tuesday,43
please turn the lights brighter,53
turn_down speakers,39
turn off on the socket,54
does my calendar say i'm free on april one two thousand and seventeen,42
how many things do i have planned tonight,42
let's do math,62
i want more light,53
i want to mute the speaker,40
change light colour to blue,49
turn volume up to highest level,41
list me the stock of apple right now,63
do i have anything planned for today,57
house can you make all the lights in the house blue,49
increase volume,41
delete everything on my calendar for the next two weeks,43
turn my lights to some random color,49
what is the current time in delhi,46
can you tell me the price of google stock,63
object identifier,60
what's the time difference between here and queensland,45
how expensive is google stock,63
i'm done with today's to do list,58
i need you to mark next monday,44
set brightness to fifty percent,49
run the vacuum,47
new scenario time or calendar to new list,56
what's the next thing on my list of appointments,57
can i change this light to orange,49
give me the exchange rate between united states dollar and japanese yen,59
turn the lights down in the living room,50
just let me know the current date today,46
what are the current lists i have,57
remind me about my anniversary in one day advance,44
remind me the upcoming meeting at four am today,44
i would like to attend church every sunday at eleven am,44
