content,label
is make a hair appointment on my todo list right now,144
"can i get some more checkbooks mailed to me, please",129
when were my tires changed,110
check if it is ok to eat cheese that has been in the refrigerator since last tuesday,107
"cancel my reservation for dinner tonight, please",147
are you a person or robot,127
what is latin for i love you,102
do you know why my account appears to be blocked,123
i need a recipe for chicken cordon bleu,116
give me some ideas for boosting my credit score,140
dim the main lights please,104
how do you make blackberry pie,116
tell me the definition of the word redemption,149
how far has my application for the hsbc card gone till now,126
what do i need to get to make lasagne,111
i need an alarm set please,100
"that answer was very helpful, thanks",142
what do my bills add up to,137
how many days before milk expire,107
i need to know what ingredients are in a french baguette,111
pay my water bill from my checking account,125
thank you very much for the answer,142
thanks for trying,142
how long do i cook chicken breast,118
i can't find my student id card and i want to report it as lost,136
what is the definition of the word migrate,149
do you know when the best time for me to change my tires next would be,138
please play even flow by pearl jam,105
can you indicate my location to my friend,135
time taken from home to doctors office,101
why does my credit union account have a hold on it,123
set my temp to 75,104
what's lifes meaning,132
what kind of things do you do when you have free time,112
what do you need to make general tsao's chicken,111
how much time do i have before i have to change my tires,138
i need to report a lost card,136
i need anyone who can help me pay my electric bill,125
how is the word umbrella spelled,133
