content,label
"I think my card is expiring, what happens then?",18
I don't have a password.,26
Someone made a mistake on my money transfer because I was charged extra fees.,23
How can I receive money from my friend?,53
What methods can I use to add money to my account?,40
"My top-up does not seem to have worked, what  went wrong?",24
How can I change my information?,35
My exchange went wrong. I swapped Russian Ruble for UK pounds and was charged too much.,1
"Can Google Pay be used for top up, please help?",64
Will my new card work outside of the EU?,3
Why did my payment go back to my account when I bought something?,34
Can I get information on topping up?,70
Seems like my top-up has not gone through,68
I havn't received my PIN yet.,6
Can currencies be exchanged on this app?,44
How do I deposit cash into my account?,43
Can I activate my card with the app?,48
What happens if the ATM gives me the wrong amount of money?,9
The amount of cash i have received is not correct.,9
Why has my deposit in the ATM not cleared yet?,46
Are PIN separately?,6
How long until my card is delivered?,41
How come I got charged extra for withdrawing cash?,49
"If my account is low in funds, can I set an auto top-up?",22
Are cards delivered to my location?,57
Where do my fund come from?,32
How long is the delivery to the US?,41
"If I were to do a transfer, what is the rate for that?",36
How can I get another card?,8
Is it possible to get both a Visa and a Mastercard?,31
"I've been waiting for 3 days, why is my withdrawal still pending?",46
How to order a virtual card,45
"I get a ""decline"" message when doing a transfer",56
Why am I being charged for transfers? Are they not free?,23
"I would like some more physical cards, what is my limit?",8
For what reason must I authenticate the top up?,59
I need a refund on a direct debit that shows in the app because I did not make it.,13
I got charged a fee that shouldn't be there from my cash,49
Can I put my old card back in the app?,52
"My pin needs unblocking, unblock it please?",15
I can't find out how to top-up my account using cash.,43
"I believe my card has been stolen, what can I do about this situation? It's urgent.",30
Can i deposit my salary to this account?,53
What should I do if I think that someone else may be using my card.,19
I don't know what this Direct Debit payment on my account is for.,13
What is the fee for topping up a US card?,70
Can exchanged be made to EUR?,51
Is the cash withdrawal going to show?,46
What should I do if I think there are unauthorized transactions?,19
I have a new card and I can't add money to it.  I tried about 30 minutes ago and it is still pending.  What do I do?,68
"I've now been trying to do a really standard transfer 5 times already. What's going on, is your system broken or something?!",20
Is there a reason that the ATM declined my transaction?,62
"Hey, I have my card, how do I get it to show in the app?",52
Why couldn't I make a withdrawal from the ATM?,62
I have one other credit card from the US. Do you take it?,39
My card payment has been declined,67
How do I change my name after marriage,35
I don't know the code for the app.,26
"My top-up was supposed to be done, but now the money is gone! Is there a glitch in your system?",5
Am I allowed to get an account for my daughter?,2
There is a direct debit payment that I did not make.,13
What am I going to need in order to verify my identity?,47
